file;numberOfTgds;replicateNum;minBodySize;maxBodySize;minHeadPredicateVarNum;maxHeadPredicateVarNum;bodyFreshVarProbability;headFreshVarProbability
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_55b4194c-4959-43ab-b72e-b035fd65afd5.xml;25;9;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_5a037639-484b-4c50-839e-c8a73d475671.xml;25;0;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_1cc6a4ec-cf71-45e9-95c4-7fe8b5c30d05.xml;25;1;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_0ffd4293-a465-48de-8104-9cf816a2849d.xml;25;2;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_aca41da7-0c66-40bb-9dee-5c964da65693.xml;25;3;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_5e3e3a26-aef6-474b-964a-2d88a37c8620.xml;25;4;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_9899e523-4268-44ce-9d8f-374186b50342.xml;25;5;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_f5a73d92-e625-4d65-a9c5-efba661e814d.xml;25;6;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_e826896a-260f-4c4d-85d1-c1a07a3810e9.xml;25;7;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_deb64d12-061d-4af9-b4df-0739dc2ad16d.xml;25;8;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_2686d648-c74b-4006-8b3d-6d6379749caa.xml;25;9;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_ac951182-a95b-444f-97fd-21dd0d69e8ac.xml;25;0;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_ab02d6e8-e46d-433a-aad6-39a1fc9df47d.xml;25;1;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_3193ac26-5064-4d80-a5cc-b02af1556af5.xml;25;2;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_2b6484fc-008c-42da-9790-16c470243209.xml;25;3;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_3d233a3d-ecba-49ca-b226-15c3849e63cb.xml;25;4;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_72e6a922-4db8-42b0-aecd-38390cb81bed.xml;25;5;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_1830453a-0a33-4cd9-83bd-c6e73dcad286.xml;25;6;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_7780a10e-4363-4dfd-ba19-6bf707b66f88.xml;25;7;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_8c4eef00-0a70-4e12-b4ed-6d52707545dc.xml;25;8;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_3abd103e-0f32-40f3-8913-fed90f823dbd.xml;25;9;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_edde6206-1036-473d-8c65-2465c89f6184.xml;25;0;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_7cf5b216-a67a-4d0b-a49c-146f495c11ab.xml;25;1;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_69345ae4-4d54-4f95-9470-cc7f197d9f50.xml;25;2;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_08b13367-0038-4d9e-8727-ef0292b19814.xml;25;3;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_6eb4b587-ada0-4b24-9bfa-acbf6029ea16.xml;25;4;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_a59c558c-2213-4118-af33-c31ebdf3fc85.xml;25;5;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_47b54f26-a54a-4c73-9033-59694030606d.xml;25;6;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_ca667b88-9ee9-45d9-95ce-0b54c81e26f3.xml;25;7;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_68173ad7-39af-4f99-9cc5-d4475f9be738.xml;25;8;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_3c0fe567-4cbe-4196-933d-697e27bf4dcf.xml;25;9;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_d67e182e-d748-47c8-ba42-16f98c35ed6d.xml;30;0;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_920d86ce-016a-420b-abeb-aa8c6383f137.xml;30;1;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_1b1a9645-c7fe-4a4d-bf1d-231576ec6c2a.xml;30;2;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_2bfc3b3b-aa6d-438c-9e27-054bdd1de613.xml;30;3;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_6c48dcca-b163-4eba-bae9-cd7b1880e8c7.xml;30;4;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_d0a2fe22-5b00-4224-8ab6-b91a2107520d.xml;30;5;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_e80aa8b8-9490-4cc9-b1fa-1c9efcdf0419.xml;30;6;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_ad86343f-70a7-4600-8e96-f71acab92661.xml;30;7;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_b640a433-dcc3-4eaa-b148-337fff836258.xml;30;8;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_5858731d-f6e0-44e3-b808-e6be7460693d.xml;30;9;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_76e8cd1b-f2ae-4539-b8b1-a6763b936f30.xml;30;0;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_f7cfd58b-b8d6-4ffe-8ae3-95641af554fb.xml;30;1;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_ac80e256-77d4-4039-b6b2-d3bc55276b15.xml;30;2;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_9dd63692-597f-4339-a904-cb6a82e149eb.xml;30;3;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_151f7e16-1636-42d4-a5fe-3dd1af532f01.xml;30;4;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_2791f16e-8424-4136-bf6a-c2c522797eed.xml;30;5;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_30bd77b5-3997-4772-86ea-d66c64e3e102.xml;30;6;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_d1ec22e3-25f6-4fbd-bc20-1696c85fdfe0.xml;30;7;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_df09a83d-f953-41b5-a64d-1f0ec72d3caf.xml;30;8;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_f77cf8f0-09ca-4297-be86-b000585b7cc1.xml;30;9;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_8aa17f3d-f21b-4d57-8cbc-6ea932bd1c95.xml;30;0;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_b1b1318c-9735-4487-b72c-207e0567b20c.xml;30;1;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_2ea79e34-d72f-48d7-8145-a672c394ae6b.xml;30;2;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_712b0967-07ad-49d0-a73f-0e4f692e315a.xml;30;3;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_56a95e6f-553d-4da0-b755-c622b15b1f53.xml;30;4;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_1d78c354-f825-46bb-80d8-59a71bb8b20a.xml;30;5;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_1bede8f2-ffa0-4398-96e8-241da409cfc0.xml;30;6;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_cfd0ece5-aa7a-44be-a7ac-103569855ca3.xml;30;7;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_92804bac-5901-45d1-8257-c466e6ac95eb.xml;30;8;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_d49293f7-0504-4356-9e61-d53b07b8c5bb.xml;30;9;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_3d081711-d284-4a3f-af22-26d1a9ab9f57.xml;30;0;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_06a0b9d4-b74a-4495-bcc9-f37260e9108f.xml;30;1;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_b6517784-4f7d-4ff3-8726-8509a4e2c673.xml;30;2;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_a543f373-c5d4-424a-b871-0b5f2700b502.xml;30;3;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_ee9e5558-e3b5-48d2-8f11-d773e78c8b3c.xml;30;4;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_933e5469-a99b-428b-8a92-e4f4649ba0f5.xml;30;5;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_08648241-95ac-4ec1-a6fc-f5ed0a1743b0.xml;30;6;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_312d9800-acc2-4547-bdb3-954a98057f8b.xml;30;7;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_be9444d4-25c8-4e51-9ee2-07c1cb006618.xml;30;8;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_a2859c60-6947-44b3-9be0-2b3245d7b4b5.xml;30;9;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_8ba18858-8fed-4fc5-a5bb-77d46f5e7b55.xml;35;0;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_da19f2a5-4ce8-41b3-949c-53faa5600b02.xml;35;1;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_8df01933-7148-4e83-bfe3-534f36013cad.xml;35;2;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_fcc0566e-cdfc-4dc5-932a-a6073fc5d108.xml;35;3;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_f43a9c31-e37b-4b1c-a975-4cf65badf68a.xml;35;4;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_ef68fe7f-e7af-4205-a18e-af178b0bf310.xml;35;5;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_4b4ea2a3-53f6-4ae5-9501-dda4f3d7f23b.xml;35;6;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_40e5a37d-2161-471d-9f3a-becc75a9a9cb.xml;35;7;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_07146ada-8aa4-47e1-b1eb-3bf4344c9af2.xml;35;8;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_bf070131-16c2-4e9d-8a4e-2fcb56ce6c4d.xml;35;9;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_c8a69db4-59f6-4415-b182-0b217b5c64c9.xml;35;0;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_e29a3d52-0c07-4d28-8391-950090d3f420.xml;35;1;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_936088c6-fb47-482b-bc0c-e4a699d29bf8.xml;35;2;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_27a1e170-30b7-49bf-a119-fd51fb1549ea.xml;35;3;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_0057778d-5803-46a1-b7d0-515aac26bb2c.xml;35;4;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_a1650a91-964c-44bd-bb0e-7d90a0f2f2f2.xml;35;5;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_773f99ae-3709-4d82-b818-060578b6b3b8.xml;35;6;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_f3bb9d48-b7ee-4864-82e5-d87f4bf92f38.xml;35;7;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_3925fc8b-2c87-4988-9706-4e5f9b0e5c69.xml;35;8;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_826c2015-1238-4e60-b17a-4f46a7c08778.xml;35;9;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_1db66fa0-1141-4c60-9122-0b7ad9e807ae.xml;35;0;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_6140923d-0e66-4d20-b47b-1bbb36733cec.xml;35;1;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_a2e6bb4d-f059-4dce-bda3-4cbaa157235d.xml;35;2;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_6083c0e4-80fd-4d89-a958-6da7f24cb1b8.xml;35;3;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_6938a060-0bf4-4e69-b6ed-e45b323a11b6.xml;35;4;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_022c9078-cd77-431f-9b40-394f11602b20.xml;35;5;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_8f22fb91-5978-4024-943b-83e48fe611e0.xml;35;6;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_78d572bf-cdf7-4a89-937d-1155faaa31ea.xml;35;7;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_7fc53725-5e47-4b32-bc9f-4f6e25116198.xml;35;8;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_fb0eda72-b0f9-43c5-a80a-84d367a8af7f.xml;35;9;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_d844c8f7-2593-4f7d-86db-5751da37f9fc.xml;35;0;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_5ead2828-b116-484b-8983-2a25527c3ce8.xml;35;1;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_8592869f-1741-41af-9791-f895db657228.xml;35;2;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_31ca3cbd-2b1f-4222-9143-f780f0df8d49.xml;35;3;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_2c6ef00e-7039-4252-9b0c-e0087819b01f.xml;35;4;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_613ab5c3-8ef3-4b26-99a0-9b63699a9569.xml;35;5;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_918b6665-5f7a-4323-bdb8-5caa944ef4f6.xml;35;6;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_cf07afe6-8fe1-48d9-b52c-4f2f58b6425e.xml;35;7;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_22a50138-9ec4-49a7-9bd1-96cd009dcfe9.xml;35;8;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_df987063-1292-4a01-88f5-dd3cc526778b.xml;35;9;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_39388813-bdcb-458d-b419-13c8b11dc928.xml;40;0;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_97039fa8-165d-46fe-ad40-107e406ef9f8.xml;40;1;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_f384f286-dc6b-455f-94b5-0e9a07f29c29.xml;40;2;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_3a5291f1-46fe-43c2-acab-5bb0bf586e9c.xml;40;3;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_e0cb1932-0bae-4baf-999e-dd525d600837.xml;40;4;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_6293d057-7314-45d6-85c0-abec878abb43.xml;40;5;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_1f24650d-0961-4f43-a64e-6e1f2c07f842.xml;40;6;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_027f2519-af17-4b25-a3f8-b2bf438f383d.xml;40;7;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_32408c34-769e-4664-befc-dfeb25707fd1.xml;40;8;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_56eb0990-71c9-4171-80db-a2494ee3423f.xml;40;9;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_0b0fb334-fb31-4de1-ac8e-a38eb9a2e4e2.xml;40;0;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_98af74e6-b3ee-4cee-916f-a6490e9221d0.xml;40;1;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_38c869d9-4a14-47db-8d63-fff604ff00b0.xml;40;2;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_9fee1408-6e84-4ca2-9549-a8ff2273349b.xml;40;3;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_7ba08a97-a409-4781-a2dc-b31179796da7.xml;40;4;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_9d0b95fb-dba3-401a-a5f8-0e7b20ebe5a9.xml;40;5;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_2a5580c1-b3f1-405e-9fbf-f81319df78cf.xml;40;6;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_e0e63b71-01a7-4015-bc8e-8cb3b75874db.xml;40;7;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_036c3a42-9166-4706-935d-d5087e173d2a.xml;40;8;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_655ad295-e6c5-4161-ae51-8ee2bcddeeab.xml;40;9;1;5;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_1be23ee3-bf0b-4c93-bbb1-a39730b97af3.xml;40;0;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_929a0d29-a47c-494a-a853-06524081eb85.xml;40;1;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_5336578f-2810-4be4-94b6-3cf65ea9ad24.xml;40;2;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_b65bc5be-0851-4fa3-8ffb-334dc80ffc74.xml;40;3;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_783795d7-b33b-48dd-84ab-7d8e112fdffe.xml;40;4;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_0da755e8-1020-4375-b0aa-2bc74f704181.xml;40;5;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_abe14605-cd7d-4c9d-871b-9e01f1d3bb22.xml;40;6;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_f7551756-4865-4a22-9689-63a250ee47d5.xml;40;7;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_8ea9a649-025f-4592-adb4-9ae7c845b263.xml;40;8;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_78da6214-9fe2-4003-80f5-3e1ae850e0d2.xml;40;9;1;7;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_b6b3ba7b-0ed9-4381-911c-dc4d62a3cd0a.xml;40;0;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_6ff16f34-f5dd-4397-968e-2ba9ea1da44e.xml;40;1;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_a6c235d9-27a5-4be9-943e-1d70dd3df922.xml;40;2;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_9ebe3bb5-7a6a-4fc1-ba41-04d222a5cbeb.xml;40;3;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_6aef8d13-37f0-4914-b168-c2b8355785d4.xml;40;4;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_c46b7d77-f93d-4e0e-9178-482038e1ada0.xml;40;5;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_60366c6c-b0d5-4185-8717-abed023bf040.xml;40;6;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_1bf00923-204e-4512-ad76-3339564c9dc9.xml;40;7;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_6388e468-05d3-4c0a-be27-b055045a88e9.xml;40;8;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_ac04d06e-fe67-4a13-a2f7-676e0450337b.xml;40;9;1;9;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_361fa0e5-1306-4778-a62d-c5dcf32eb50a.xml;45;0;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_7a2a032d-a3a5-48f3-bddc-6345649d6657.xml;45;1;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_69d7ca72-898e-4951-99e7-5483e5527d37.xml;45;2;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_0d9114f0-252f-44de-b072-80da6b28f8a6.xml;45;3;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_f1f1bfa6-0ec1-4254-b847-a169586b7554.xml;45;4;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_fd91052a-0b47-455f-9f0d-1685ecd3406e.xml;45;5;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_3af97a95-006d-4308-a4cc-bd5ac72b77b1.xml;45;6;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_5c796d28-b056-4b9f-8d7e-4ea55c533275.xml;45;7;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_de37ab92-32a4-4d47-8f73-a92688c293c6.xml;45;8;1;3;5;8;0.5;0
./benchSchemas/234b9e83-3139-435a-9e5c-937c424bf1ed/Sch_7c7f0881-f9c6-40ae-ae03-bb35662b38ca.xml;45;9;1;3;5;8;0.5;0
